seriesuid,coordX,coordY,coordZ,probability
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-37.53,29.1,-198.02,0.62158203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-25.35595763,58.86975986,-137.5088939,0.71826171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,70.6014,25.429544,-189.0,0.9140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-16.49,97.81,-183.93,0.96826171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-26.17729522,88.07651634,-168.0603541,0.99462890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-41.78048687,71.28891926,-99.65822716,0.80615234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-20.7,-32.59,-137.43,0.81103515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-16.49111126,40.05499149,-133.2511021,0.8583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,119.720128,-34.60794893,-236.1856412,0.9794921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-42.43,26.29,-162.79,0.5732421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-39.70307302,75.0274618,-208.384388,0.501953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-31.4556094,48.17888053,-129.3078492,0.83642578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-40.73630676,60.00738044,-98.82210274,0.76806640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,44.77077747,3.752846491,-138.8146019,0.59765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-87.61115273,-24.84328957,-184.0457896,0.90380859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-30.07256176,-20.24132697,-122.8015923,0.5595703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-34.43757888,2.409608001,-153.1949457,0.5869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,52.71617342,17.3124752,-147.8575327,0.6357421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,58.40221519,23.39087457,-184.2677935,0.57470703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-20.0,34.01,-127.57,0.86328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-58.33505095,72.30104455,-121.0865674,0.51171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-22.82775554,65.92209975,-207.5583785,0.83740234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,117.4044057,-17.9008913,-238.8613863,0.916015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-87.31,-18.57,-210.7,0.7080078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,71.15,48.03,-233.24,0.974609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,62.03,48.03,-175.47,0.97412109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-45.24,102.02,-180.4,0.94775390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-16.49,95.71,-142.36,0.68798828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-36.04520686,61.97628514,-196.3418134,0.673828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,62.15095531,22.53828829,-188.0170772,0.59814453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,-89.90500022,-24.00000022,-222.2100002,0.501953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,54.22048664,20.19687209,-182.4909388,0.64892578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-115.5312975,23.73751374,-206.9080173,0.99462890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-75.66148256,4.823885659,-225.4494493,0.8125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-27.03260155,7.274051005,-225.1488222,0.88671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-55.64955986,-23.16804577,-210.4789285,0.9189453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-49.94141949,14.19735169,-230.6497449,0.6806640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,54.1,26.27,-222.13,0.55712890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,26.70974032,28.3244369,-157.5695942,0.87060546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,69.51,36.08,-269.33,0.94189453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,70.21,10.86,-206.63,0.501953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-59.72293975,15.88928324,-234.2462025,0.712890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-32.77914978,-12.91513909,-136.9639306,0.53857421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,39.88493518,-74.85994717,-200.2611766,0.59765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-45.72575081,6.47852603,-156.6888506,0.50390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-89.67989545,-92.29546522,-240.5886048,0.9912109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-39.08735289,-92.99381741,-209.9336561,0.5458984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-84.67055621,-55.82040986,-197.0496343,0.998046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,48.49,21.37,-163.66,0.98876953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-49.53207125,54.04723989,-122.9418275,0.984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,33.76202048,67.46367564,-164.272414,0.94873046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,70.91,62.0,-324.98,0.5927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-95.09363627,26.47686769,-250.4798677,0.58544921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,48.58844622,-15.71839777,-177.7418658,0.73583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,36.64097454,20.52393499,-238.6688323,0.75439453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-40.58276466,13.14879688,-229.2150185,0.7421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,22.57,-67.59,-174.23,0.61865234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,49.97073132,22.29515232,-241.5988191,0.52099609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,86.32,17.16,-189.72,0.61767578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-49.57,3.15,-204.52,0.9296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,86.97623524,-70.16390853,-258.6766085,0.95263671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-34.31519447,-9.645236057,-209.8633232,0.70703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-100.1621033,61.48864347,-301.1793109,0.58837890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,-45.98418048,2.187631245,-195.4908835,0.82861328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,90.1822791,14.94124186,-168.1814657,0.6201171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-25.78,-73.67,-88.19,0.9091796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-80.47,88.04,-241.94,0.87548828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-49.2256235,35.691878,-101.9474935,0.9970703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-84.7737485,56.789378,-146.9499935,0.93408203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-60.04596239,23.61886062,-189.2535425,0.7177734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,69.16383652,-49.93890237,-233.9084251,0.62548828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-139.07,34.91,-162.57,0.99853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-65.18857981,68.29814386,-226.9141497,0.69287109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-77.32483808,-40.65825777,-142.51113,0.986328125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-48.44,38.82,-176.94,0.513671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-55.77125865,57.92233997,-171.5856589,0.7216796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-77.38198529,44.73419118,-221.5363509,0.900390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,57.16720238,12.66291667,-179.9496002,0.77099609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,66.39,-37.73,-235.07,0.53564453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-77.35,51.32,-225.07,0.9326171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,46.56823118,-28.74702419,-141.9650806,0.5244140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-68.9587028,10.53046639,-188.8155267,0.7109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-29.40082087,74.41694379,-136.8632773,0.9912109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-30.8656235,60.695628,-230.3849935,0.82080078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,79.58104416,24.37442382,-211.6121101,0.669921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,20.3,-12.73,-108.19,0.76123046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-60.735,-15.24875,-233.4859098,0.69384765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-37.5,32.57,-95.69,0.9072265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-159.3017624,-64.3504223,-256.8294076,0.53857421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-103.13,60.69,-240.69,0.7001953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,111.71,59.13,-241.94,0.82080078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-62.14893293,54.56265244,-197.5949951,0.6083984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,112.9673501,-44.77416974,-166.871089,0.9658203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-31.25,69.29,-133.82,0.908203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,90.61,13.82,-206.32,0.98583984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-122.66,55.23,-238.19,0.89697265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,24.21,37.26,-142.57,0.57470703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,35.31183431,13.34177169,-143.423634,0.95703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,52.86850734,-25.40173349,-162.1270183,0.552734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-55.30296097,-69.6566033,-221.0828882,0.5283203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-63.28,56.79,-202.57,0.5869140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-64.06,27.88,-191.32,0.8095703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-75.0,22.41,-148.19,0.7099609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-148.4449985,18.118128,-236.0099935,0.890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-47.38115741,24.82291667,-197.4719283,0.82373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-67.28941161,28.72154284,-143.4182254,0.7919921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,5.71125,37.73375,-101.4934098,0.5302734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,78.05462093,12.89910714,-195.954713,0.55712890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-124.6162485,-35.004372,-143.5124935,0.845703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-91.41,6.01,-163.82,0.638671875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-85.06064699,25.70524717,-180.7598437,0.70751953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-104.6949985,-88.908122,-184.7599935,0.97607421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,42.57601341,-4.841174781,-212.5706327,0.60693359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-108.6,26.32,-223.82,0.96484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-44.21508463,27.54290368,-95.91490026,0.85546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-89.37049419,24.97252907,-183.4636423,0.88330078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,103.8404782,23.41396812,-218.8730071,0.86572265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-96.88,-70.55,-241.32,0.82421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,65.8853343,-55.32496904,-253.3745209,0.6787109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,67.1775015,-11.175622,-221.9499935,0.99560546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-74.24775026,19.62543413,-164.3826651,0.93701171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162207236104936931957809623059,-51.9587485,68.507503,-173.8249935,0.873046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-79.465,30.015,-99.52,0.87060546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-75.54557142,39.32572315,-230.1100001,0.73828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-58.99098638,-98.73220599,-214.1157844,0.6689453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,18.66976847,-17.72992001,-95.74000618,0.55517578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-53.52141629,-9.709537603,-171.3607897,0.58544921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-61.86225162,71.89484354,-191.7177133,0.939453125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-80.555,-116.28,-219.965,0.7275390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-45.50653384,-2.507741198,-218.0034819,0.90380859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-61.835,65.4675,-170.29,0.94482421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,18.68784569,9.3403283,-123.7102157,0.69140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,66.8,4.13,-210.25,0.548828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,46.115,71.925,-212.76,0.5478515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,19.73206902,28.71854591,-135.8184946,0.68212890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-37.72,-9.81,-140.09,0.82373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,43.90463456,9.754726306,-177.945835,0.87158203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-26.28016623,-91.49988143,-200.597467,0.9990234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-39.4,-4.4,-210.65,0.728515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-88.68176386,-6.896839697,-219.9427027,0.66943359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-43.04,-8.95,-220.91,0.85498046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-132.6154688,-22.0865625,-269.3725,0.998046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-59.73472531,-30.77283885,-204.4317384,0.61669921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-60.79445838,25.46042743,-188.434497,0.642578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-69.49,52.715,-151.235,0.99853515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,21.19580478,22.8906169,-132.814165,0.53955078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-77.56343714,-6.85708247,-164.5124116,0.7431640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-129.86,-31.4,-222.39,0.79541015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-31.37814648,8.818653351,-144.7641211,0.81201171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,115.7898578,22.81315468,-240.3917529,0.99658203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-60.29845416,-46.30916531,-205.3246617,0.55224609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,18.90968627,15.39593286,-125.84149,0.73828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,45.94,-5.57,-140.81,0.6904296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-126.36,-81.12,-265.39,0.86474609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-67.52121698,74.62503484,-227.9604157,0.74169921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,95.595,-61.93,-276.505,0.85546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-67.63,19.33,-240.34,0.50927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,56.82865184,-11.75836126,-159.4195531,0.703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-40.10433123,14.96854625,-194.3876361,0.6396484375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,58.60193137,18.84571452,-209.1913026,0.85693359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-64.84421875,-32.06872107,-207.0724483,0.609375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,42.32,14.35,-159.61,0.7373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,38.52598636,-23.11717367,-147.0684182,0.99072265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-61.92,-10.38,-213.93,0.65380859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-53.58,-2.11,-220.93,0.7109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-43.2,-17.53,-151.58,0.62158203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,48.03,-13.19,-189.26,0.94775390625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-70.7,-1.0,-210.16,0.9931640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-62.24903017,12.10980603,-234.9839087,0.703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,40.53,12.53,-171.25,0.91796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-56.32,24.62,-189.26,0.85595703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-118.2282813,-66.3615625,-241.0825,0.994140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,60.4203125,-40.6553125,-135.49,0.51123046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,-36.43,3.94,-141.85,0.94921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-46.98,-110.42,-270.34,0.91943359375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-22.77954718,-146.0135606,-273.381335,0.951171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,46.29,-109.02,-195.09,0.93408203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-17.78,-141.86,-262.45,0.90966796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-37.05371953,-139.075761,-198.6339191,0.8935546875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,50.5,-135.67,-193.68,0.61083984375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,49.0,-116.12,-201.0,0.94921875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,103.81,-208.61,-278.78,0.5927734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,44.85999193,-138.1699711,-195.0378547,0.7421875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-22.43,-120.94,-242.91,0.99072265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,15.24,-130.43,-120.81,0.8291015625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-22.565,-229.77,-244.94,0.50048828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-22.45502163,-124.8113945,-239.2546049,0.9912109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-7.47,-86.13,-138.34,0.705078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,44.40210446,-117.2853859,-196.0767719,0.86376953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,77.67688321,-69.06074605,-220.1983548,0.9619140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-64.71951677,-217.0475001,-218.7391668,0.9306640625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-53.40783592,-116.2099212,-231.4729592,0.61962890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-89.61,-188.52,-201.93,0.5576171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-16.86,-89.19,-228.98,0.7880859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-41.93,-133.04,-201.43,0.62890625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,49.8,-149.0,-185.24,0.63427734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,82.19058739,-91.89953136,-154.1132814,0.71142578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-16.7,-202.7,-151.87,0.7265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,50.14,-141.67,-190.27,0.8828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-34.35,-155.31,-216.89,0.64501953125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,26.66,-92.19,-146.57,0.5283203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-55.93494721,-222.5354677,-263.02225,0.55859375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-38.43,-144.53,-196.94,0.9365234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-30.14,-120.24,-245.02,0.845703125
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,98.5209337,-208.4613845,-277.7749633,0.9951171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-49.08,-135.67,-215.48,0.71826171875
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-74.99,-24.71,-234.56,0.634765625
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-121.09,-25.39,-231.8,0.908203125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,36.4,25.0,-163.01,0.57373046875
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-53.92,33.76,-150.49,0.67822265625
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,22.09,84.1,-97.35,0.955078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-126.2982125,-10.077228,-174.854999,0.7841796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-118.7,-28.0,-151.06,0.580078125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-45.01,33.27,-66.06,0.84619140625
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,53.2,55.1,-176.34,0.56103515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-35.74,38.34,-183.8,0.9228515625
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,37.63519165,45.45502102,-158.7017352,0.84423828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,21.7,2.6,-124.4,0.6162109375
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-60.76,51.25,-189.62,0.716796875
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-57.15136275,35.531965,-115.0549995,0.68798828125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,31.8,86.0,-85.56,0.8427734375
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,60.019622,93.09414858,-202.314348,0.5517578125
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-71.39,-5.79,-97.02,0.9296875
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-31.28071187,18.6134758,-231.9296011,0.865234375
1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-54.8597575,-30.216089,-160.677499,0.98974609375
